Points_0,Points_1,Points_2,ph,uh_0,uh_1,uh_2
-0.272102,0.0633676,0,1.29098,0.941977,0.0251425,0
-0.274778,0.0503069,0,1.29212,0.941555,0.0225364,0
-0.276799,0.0374343,0,1.29303,0.941187,0.0200246,0
-0.278209,0.0246918,0,1.2937,0.940983,0.0175735,0
-0.279036,0.0120221,0,1.29417,0.940804,0.0151786,0
-0.279294,-0.000631259,0,1.29444,0.940787,0.0128191,0
-0.278986,-0.0133247,0,1.29451,0.940812,0.0104843,0
-0.278099,-0.026115,0,1.29439,0.940933,0.00815971,0
-0.27661,-0.0390601,0,1.29406,0.941152,0.00583444,0
-0.274455,-0.0522192,0,1.29351,0.941452,0.00349299,0
-0.271529,-0.0656387,0,1.29273,0.941852,0.00112442,0
-0.267767,-0.079367,0,1.2917,0.942342,-0.00128827,0
-0.263083,-0.09347,0,1.29038,0.942963,-0.00375292,0
-0.25735,-0.108019,0,1.28872,0.943709,-0.00629286,0
-0.250395,-0.123085,0,1.28668,0.944633,-0.00891327,0
-0.241988,-0.138733,0,1.28418,0.945737,-0.0116449,0
-0.231825,-0.155014,0,1.28111,0.947098,-0.0144849,0
-0.219514,-0.171955,0,1.27736,0.94873,-0.017475,0
-0.204535,-0.189541,0,1.27275,0.950753,-0.0205937,0
-0.186202,-0.207672,0,1.26707,0.953187,-0.023909,0
-0.163599,-0.226101,0,1.25997,0.956239,-0.0273516,0
-0.1355,-0.244304,0,1.25118,0.960053,-0.0309694,0
-0.10027,-0.261258,0,1.23961,0.964953,-0.0345261,0
-0.055775,-0.274999,0,1.22572,0.971073,-0.0386396,0
0.000603366,-0.281785,0,1.20708,0.979744,-0.0407629,0
0.0108248,0.257942,0,1.16,1.01278,0.107107,0
-0.0399549,0.253088,0,1.19161,0.990752,0.100381,0
-0.0802788,0.241735,0,1.21256,0.977075,0.0893631,0
-0.112385,0.227287,0,1.23103,0.967049,0.0814889,0
-0.138131,0.211549,0,1.24389,0.959914,0.0738795,0
-0.158952,0.195477,0,1.25421,0.954154,0.0675984,0
-0.175932,0.179568,0,1.26212,0.949987,0.0616323,0
-0.189884,0.164068,0,1.26858,0.946503,0.0564698,0
-0.201423,0.149081,0,1.27374,0.943942,0.0516172,0
-0.211013,0.134637,0,1.27801,0.941743,0.0472846,0
-0.219009,0.120721,0,1.28149,0.940113,0.0432049,0
-0.225684,0.107296,0,1.28439,0.938688,0.0394738,0
-0.231249,0.0943128,0,1.28677,0.937642,0.0359367,0
-0.235867,0.081718,0,1.28875,0.936719,0.0326375,0
-0.239666,0.0694557,0,1.29037,0.936068,0.0294822,0
-0.242744,0.0574702,0,1.29169,0.935494,0.0264897,0
-0.245175,0.0457068,0,1.29274,0.935132,0.0236001,0
-0.247016,0.0341118,0,1.29355,0.934817,0.0208187,0
-0.248307,0.0226331,0,1.29414,0.934686,0.0181068,0
-0.249072,0.011219,0,1.29453,0.934571,0.0154601,0
-0.249325,-0.000181427,0,1.29472,0.934641,0.0128551,0
-0.249066,-0.011619,0,1.29472,0.934748,0.0102804,0
-0.248287,-0.0231448,0,1.29452,0.93496,0.0077198,0
-0.246967,-0.0348109,0,1.29412,0.935281,0.00516176,0
-0.245038,-0.0466706,0,1.29351,0.935688,0.00258842,0
-0.242382,-0.0587577,0,1.29267,0.936197,-1.30255e-05,0
-0.238949,-0.0711085,0,1.29159,0.936798,-0.00266086,0
-0.234674,-0.0837824,0,1.29022,0.93754,-0.00536294,0
-0.229448,-0.0968466,0,1.28852,0.938416,-0.00814595,0
-0.223119,-0.110368,0,1.28645,0.93949,-0.0110144,0
-0.215482,-0.124407,0,1.28392,0.940758,-0.0140039,0
-0.206264,-0.13901,0,1.28084,0.942311,-0.0171087,0
-0.195112,-0.154205,0,1.2771,0.944158,-0.0203782,0
-0.181559,-0.169976,0,1.2725,0.946442,-0.0237801,0
-0.16499,-0.186238,0,1.26686,0.949181,-0.0273946,0
-0.14458,-0.20277,0,1.25982,0.952605,-0.0311329,0
-0.119227,-0.219107,0,1.25112,0.956837,-0.0350873,0
-0.0874616,-0.234336,0,1.23972,0.962311,-0.0389155,0
-0.0473612,-0.246709,0,1.22597,0.969055,-0.0434071,0
0.00343343,-0.252885,0,1.20766,0.978517,-0.0457626,0
0.0120707,0.233477,0,1.16407,1.00739,0.119156,0
-0.0336549,0.228872,0,1.19506,0.984887,0.110852,0
-0.0699657,0.218501,0,1.21613,0.971044,0.0979367,0
-0.0988818,0.205395,0,1.23447,0.96051,0.0891445,0
-0.122076,0.191159,0,1.24712,0.953104,0.0805133,0
-0.140841,0.176641,0,1.25731,0.947091,0.0734811,0
-0.15615,0.162283,0,1.26509,0.942832,0.0667777,0
-0.168735,0.148301,0,1.27142,0.939243,0.0610194,0
-0.179149,0.134787,0,1.27644,0.93666,0.0555995,0
-0.187809,0.121764,0,1.28057,0.934424,0.0507805,0
-0.195034,0.10922,0,1.28392,0.93281,0.0462414,0
-0.20107,0.0971185,0,1.28669,0.931391,0.0421004,0
-0.206106,0.0854159,0,1.28895,0.930386,0.0381756,0
-0.21029,0.0740631,0,1.29081,0.929497,0.0345211,0
-0.213735,0.0630095,0,1.29232,0.928904,0.0310281,0
-0.216531,0.0522048,0,1.29353,0.928383,0.0277197,0
-0.218744,0.0415995,0,1.29447,0.928094,0.0245275,0
-0.220425,0.0311453,0,1.29519,0.927847,0.0214586,0
-0.221609,0.020795,0,1.29568,0.927803,0.0184688,0
-0.222319,0.0105019,0,1.29598,0.927765,0.0155542,0
-0.222567,0.000220209,0,1.29607,0.927939,0.0126882,0
-0.222353,-0.010096,0,1.29598,0.928143,0.00985849,0
-0.22167,-0.0204927,0,1.2957,0.928462,0.00704724,0
-0.2205,-0.0310169,0,1.29521,0.928901,0.00424216,0
-0.218772,-0.0417164,0,1.29452,0.92943,0.00142254,0
-0.216358,-0.052614,0,1.29361,0.930064,-0.00142695,0
-0.21322,-0.0637348,0,1.29246,0.930791,-0.00432568,0
-0.209309,-0.0751327,0,1.29102,0.93167,-0.00728132,0
-0.204535,-0.0868711,0,1.28927,0.932694,-0.0103241,0
-0.198766,-0.099013,0,1.28714,0.933936,-0.0134577,0
-0.191816,-0.111616,0,1.28456,0.93539,-0.0167229,0
-0.183441,-0.124722,0,1.28142,0.937162,-0.02011,0
-0.173324,-0.138356,0,1.27763,0.939252,-0.023677,0
-0.161045,-0.152508,0,1.27299,0.941832,-0.02738,0
-0.146051,-0.167101,0,1.26731,0.944913,-0.0313118,0
-0.127599,-0.181939,0,1.26022,0.94876,-0.0353557,0
-0.104698,-0.196609,0,1.25151,0.953463,-0.039661,0
-0.0760251,-0.210299,0,1.24015,0.959557,-0.043753,0
-0.039849,-0.221449,0,1.22634,0.966971,-0.0485713,0
0.00596026,-0.227082,0,1.20821,0.977247,-0.0511398,0
0.0131831,0.211633,0,1.16845,1.00199,0.131475,0
-0.0280299,0.20725,0,1.19917,0.978802,0.121589,0
-0.0607576,0.197757,0,1.22051,0.96456,0.106923,0
-0.0868253,0.185848,0,1.23874,0.953368,0.0972183,0
-0.107742,0.172953,0,1.25128,0.945654,0.0874847,0
-0.12467,0.159824,0,1.26139,0.939358,0.0796347,0
-0.138487,0.14685,0,1.26907,0.934989,0.0721301,0
-0.149852,0.134224,0,1.27529,0.931278,0.065723,0
-0.159261,0.122024,0,1.2802,0.928666,0.0596864,0
-0.167091,0.110271,0,1.28421,0.926393,0.0543371,0
-0.173628,0.0989511,0,1.28744,0.924797,0.0492988,0
-0.179093,0.0880317,0,1.2901,0.923391,0.0447119,0
-0.183658,0.0774723,0,1.29224,0.922434,0.0403672,0
-0.187453,0.0672283,0,1.29399,0.92159,0.0363279,0
-0.190583,0.0572539,0,1.29538,0.921067,0.0324702,0
-0.193126,0.0475034,0,1.29648,0.920612,0.028821,0
-0.195144,0.0379323,0,1.29732,0.920409,0.0253031,0
-0.196682,0.0284966,0,1.29792,0.920245,0.021925,0
-0.197771,0.0191538,0,1.29831,0.920303,0.018637,0
-0.198432,0.00986171,0,1.2985,0.920356,0.0154353,0
-0.198675,0.000578812,0,1.29849,0.920651,0.0122901,0
-0.198501,-0.00873626,0,1.29829,0.920969,0.00918794,0
-0.197904,-0.0181249,0,1.29791,0.921412,0.00610953,0
-0.196869,-0.0276295,0,1.29732,0.921987,0.00304171,0
-0.195321,-0.037293,0,1.29652,0.922657,-3.95295e-05,0
-0.193122,-0.0471285,0,1.29552,0.923434,-0.00315307,0
-0.190246,-0.0571511,0,1.29427,0.924303,-0.00631898,0
-0.186661,-0.0674098,0,1.29275,0.925337,-0.00954471,0
-0.182292,-0.0779645,0,1.29091,0.926526,-0.012864,0
-0.177021,-0.0888748,0,1.28869,0.927957,-0.01628,0
-0.170685,-0.100195,0,1.28602,0.92962,-0.0198382,0
-0.163064,-0.111964,0,1.28279,0.931636,-0.0235254,0
-0.153871,-0.124206,0,1.2789,0.934001,-0.0274076,0
-0.142729,-0.136911,0,1.27415,0.936911,-0.0314292,0
-0.129141,-0.150013,0,1.26836,0.940374,-0.035696,0
-0.112437,-0.16334,0,1.26116,0.944697,-0.0400571,0
-0.0917256,-0.176522,0,1.25232,0.949928,-0.0447174,0
-0.065814,-0.188837,0,1.24088,0.956708,-0.0490677,0
-0.0331416,-0.198896,0,1.22687,0.964877,-0.0541577,0
0.00821637,-0.204044,0,1.20872,0.976041,-0.0569128,0
0.0141763,0.192129,0,1.17355,0.995594,0.14398,0
-0.0230076,0.187945,0,1.20409,0.97182,0.1325,0
-0.052536,0.179235,0,1.22578,0.957132,0.11617,0
-0.0760607,0.168396,0,1.24391,0.94531,0.105535,0
-0.0949434,0.156697,0,1.25641,0.937349,0.0946445,0
-0.110232,0.144808,0,1.26648,0.930798,0.085943,0
-0.122717,0.133071,0,1.27409,0.926338,0.0775988,0
-0.132992,0.121655,0,1.28022,0.922516,0.0705067,0
-0.141505,0.110629,0,1.28503,0.919887,0.0638177,0
-0.148593,0.100009,0,1.28893,0.917587,0.0579032,0
-0.154516,0.0897826,0,1.29205,0.916021,0.0523334,0
-0.159471,0.0799185,0,1.29459,0.914642,0.0472693,0
-0.163614,0.0703798,0,1.29661,0.913746,0.042476,0
-0.167063,0.0611258,0,1.29824,0.912962,0.0380241,0
-0.169911,0.0521149,0,1.29952,0.912522,0.0337762,0
-0.17223,0.0433058,0,1.3005,0.912149,0.0297617,0
-0.174074,0.034658,0,1.30121,0.912048,0.0258953,0
-0.175483,0.0261317,0,1.3017,0.911982,0.0221862,0
-0.176488,0.0176885,0,1.30197,0.912159,0.0185795,0
-0.177105,0.00929008,0,1.30204,0.912321,0.0150712,0
-0.177344,0.000898994,0,1.30191,0.912756,0.0116281,0
-0.177205,-0.00752217,0,1.30159,0.913206,0.00823591,0
-0.176684,-0.0160107,0,1.30108,0.913793,0.00487345,0
-0.17577,-0.024605,0,1.30037,0.914524,0.00152687,0
-0.174383,-0.0333436,0,1.29945,0.915356,-0.00183177,0
-0.172376,-0.0422308,0,1.29833,0.916293,-0.00522612,0
-0.169735,-0.0512728,0,1.29697,0.917323,-0.0086764,0
-0.166441,-0.0605144,0,1.29534,0.918528,-0.0121897,0
-0.162432,-0.0700121,0,1.29339,0.919902,-0.0158032,0
-0.157607,-0.0798229,0,1.29105,0.921543,-0.0195196,0
-0.151819,-0.0899977,0,1.28826,0.923439,-0.0233893,0
-0.14487,-0.100573,0,1.28489,0.925728,-0.0273948,0
-0.136502,-0.111571,0,1.28085,0.9284,-0.0316101,0
-0.126376,-0.122985,0,1.27594,0.931678,-0.0359672,0
-0.114043,-0.134757,0,1.26997,0.935563,-0.0405856,0
-0.0988999,-0.146733,0,1.26257,0.940414,-0.0452737,0
-0.0801429,-0.158587,0,1.2535,0.946237,-0.0502886,0
-0.0566969,-0.169675,0,1.24187,0.953773,-0.0548932,0
-0.0271529,-0.178759,0,1.2275,0.962797,-0.0601974,0
0.0102307,-0.183473,0,1.20918,0.97494,-0.0631071,0
0.015063,0.174715,0,1.17907,0.98863,0.156662,0
-0.0185234,0.170709,0,1.20967,0.964173,0.143604,0
-0.0451954,0.162697,0,1.23179,0.948932,0.12573,0
-0.0664494,0.152813,0,1.24987,0.936471,0.114113,0
-0.0835161,0.142184,0,1.26242,0.928272,0.102022,0
-0.0973411,0.131401,0,1.27248,0.921455,0.0924295,0
-0.108637,0.120768,0,1.28006,0.916892,0.0832028,0
-0.117939,0.110432,0,1.28613,0.912955,0.0753804,0
-0.12565,0.100454,0,1.29086,0.910307,0.0679973,0
-0.132077,0.0908472,0,1.29467,0.907989,0.0614761,0
-0.137451,0.0815964,0,1.29768,0.906459,0.0553376,0
-0.141952,0.0726745,0,1.30011,0.905118,0.0497604,0
-0.145718,0.0640471,0,1.30202,0.904294,0.0444862,0
-0.148857,0.0556771,0,1.30353,0.903583,0.0395908,0
-0.151454,0.0475266,0,1.30468,0.903241,0.0349245,0
-0.153572,0.039558,0,1.30553,0.902967,0.0305178,0
-0.15526,0.0317345,0,1.30612,0.902982,0.0262781,0
-0.156556,0.0240202,0,1.30648,0.903034,0.0222145,0
-0.157485,0.0163801,0,1.30661,0.903346,0.0182669,0
-0.158063,0.0087797,0,1.30655,0.903636,0.014431,0
-0.158298,0.00118487,0,1.30628,0.904233,0.0106703,0
-0.15819,-0.00643817,0,1.30583,0.904835,0.00696917,0
-0.157738,-0.014123,0,1.30517,0.905585,0.00330487,0
-0.156931,-0.0219045,0,1.30431,0.906495,-0.000337254,0
-0.155688,-0.0298173,0,1.30325,0.907512,-0.00398968,0
-0.153852,-0.0378578,0,1.30199,0.90863,-0.00768246,0
-0.151421,-0.0460244,0,1.3005,0.909839,-0.0114352,0
-0.148386,-0.0543577,0,1.29874,0.911235,-0.0152546,0
-0.1447,-0.0629118,0,1.29665,0.912814,-0.0191809,0
-0.140272,-0.0717408,0,1.29416,0.914687,-0.0232166,0
-0.134974,-0.0808932,0,1.2912,0.916842,-0.0274163,0
-0.128625,-0.0904028,0,1.28766,0.919433,-0.031759,0
-0.120994,-0.10029,0,1.28342,0.922448,-0.0363247,0
-0.111775,-0.110551,0,1.27829,0.926134,-0.0410333,0
-0.100562,-0.121135,0,1.27207,0.930487,-0.0460162,0
-0.086813,-0.131906,0,1.26439,0.935918,-0.0510392,0
-0.0698013,-0.142574,0,1.25499,0.942397,-0.0564014,0
-0.0485567,-0.152566,0,1.24304,0.950754,-0.0612552,0
-0.0218058,-0.16078,0,1.2282,0.960725,-0.0667129,0
0.0120293,-0.165107,0,1.20955,0.973924,-0.0697378,0
0.0158548,0.159167,0,1.18508,0.980825,0.169463,0
-0.0145196,0.155319,0,1.21587,0.955707,0.154861,0
-0.0386412,0.147932,0,1.23848,0.939874,0.135541,0
-0.0578679,0.1389,0,1.25657,0.926817,0.12289,0
-0.0733131,0.129225,0,1.26926,0.918385,0.109576,0
-0.0858312,0.11943,0,1.27936,0.911291,0.0990622,0
-0.0960652,0.109783,0,1.28695,0.906615,0.0889181,0
-0.104498,0.100412,0,1.29298,0.902563,0.0803222,0
-0.111495,0.0913702,0,1.29766,0.899896,0.0722058,0
-0.11733,0.0826665,0,1.30138,0.897565,0.0650364,0
-0.122214,0.0742874,0,1.30431,0.896078,0.0582925,0
-0.126309,0.0662068,0,1.30662,0.894788,0.052165,0
-0.129739,0.058393,0,1.30842,0.894046,0.0463767,0
-0.132603,0.0508122,0,1.3098,0.893426,0.0410051,0
-0.134974,0.0434299,0,1.31082,0.893194,0.0358907,0
-0.136913,0.0362117,0,1.31154,0.893038,0.0310632,0
-0.138463,0.0291242,0,1.31199,0.893187,0.0264238,0
-0.139657,0.022135,0,1.3122,0.893376,0.0219804,0
-0.140518,0.015212,0,1.31219,0.893842,0.0176685,0
-0.141061,0.008324,0,1.31198,0.89428,0.0134827,0
-0.141292,0.00144012,0,1.31156,0.89506,0.00938326,0
-0.141213,-0.0054703,0,1.31095,0.895837,0.00535326,0
-0.140822,-0.0124376,0,1.31013,0.896775,0.00136841,0
-0.140111,-0.0194934,0,1.3091,0.897888,-0.00258673,0
-0.138996,-0.0266688,0,1.30786,0.899115,-0.00654997,0
-0.137314,-0.0339533,0,1.30644,0.900435,-0.0105598,0
-0.135069,-0.0413382,0,1.3048,0.901845,-0.0146343,0
-0.132266,-0.0488607,0,1.30288,0.903452,-0.0187795,0
-0.128867,-0.0565722,0,1.30062,0.905259,-0.0230381,0
-0.124795,-0.0645246,0,1.29796,0.907387,-0.0274131,0
-0.119934,-0.0727642,0,1.2948,0.90983,-0.0319622,0
-0.114121,-0.0813221,0,1.29104,0.912754,-0.0366615,0
-0.107147,-0.0902183,0,1.28656,0.916151,-0.041595,0
-0.0987375,-0.0994496,0,1.28115,0.920289,-0.0466702,0
-0.0885256,-0.108973,0,1.2746,0.925162,-0.0520279,0
-0.0760212,-0.118668,0,1.26656,0.931229,-0.057391,0
-0.0605677,-0.128276,0,1.25672,0.938435,-0.0630863,0
-0.0412886,-0.137289,0,1.24435,0.947677,-0.0681789,0
-0.0170317,-0.144727,0,1.22891,0.958683,-0.0737219,0
0.0136352,-0.148709,0,1.20979,0.97301,-0.076812,0
0.0165617,0.145285,0,1.19143,0.972407,0.182358,0
-0.0109448,0.141578,0,1.22259,0.946576,0.166267,0
-0.0327892,0.134748,0,1.24575,0.930079,0.14561,0
-0.0502058,0.126478,0,1.26394,0.916431,0.131864,0
-0.0642034,0.117655,0,1.27686,0.907722,0.117325,0
-0.0755544,0.108742,0,1.28705,0.90032,0.105849,0
-0.0848404,0.099975,0,1.2947,0.895504,0.0947512,0
-0.0924979,0.0914658,0,1.30072,0.89133,0.0853332,0
-0.0988557,0.0832593,0,1.30537,0.888635,0.0764417,0
-0.104163,0.0753624,0,1.30903,0.886298,0.0685783,0
-0.10861,0.0677614,0,1.31187,0.884855,0.0611892,0
-0.112342,0.0604319,0,1.31408,0.883628,0.0544707,0
-0.115473,0.0533447,0,1.31576,0.882978,0.048132,0
-0.118089,0.0464686,0,1.31702,0.882464,0.0422485,0
-0.120261,0.0397721,0,1.31791,0.882357,0.0366537,0
-0.122039,0.0332239,0,1.31849,0.882338,0.0313741,0
-0.123465,0.0267937,0,1.31879,0.882637,0.0263064,0
-0.124568,0.0204517,0,1.31884,0.882985,0.0214559,0
-0.125368,0.014169,0,1.31867,0.883625,0.0167542,0
-0.12588,0.00791712,0,1.31829,0.884235,0.0121943,0
-0.126109,0.00166802,0,1.3177,0.885221,0.00773345,0
-0.126055,-0.00460614,0,1.3169,0.886198,0.00335326,0
-0.125718,-0.0109328,0,1.3159,0.887349,-0.000971971,0
-0.125093,-0.0173406,0,1.31468,0.888691,-0.00525849,0
-0.124092,-0.0238577,0,1.31324,0.890157,-0.00955037,0
-0.122547,-0.0304672,0,1.31163,0.891704,-0.013897,0
-0.120469,-0.0371542,0,1.30981,0.893337,-0.0183138,0
-0.117873,-0.0439527,0,1.3077,0.895177,-0.0228061,0
-0.114731,-0.0509118,0,1.30526,0.897235,-0.027418,0
-0.110976,-0.0580816,0,1.30238,0.899645,-0.0321536,0
-0.106505,-0.0655061,0,1.29899,0.902407,-0.0370725,0
-0.101171,-0.0732143,0,1.29497,0.905701,-0.0421485,0
-0.0947844,-0.0812253,0,1.29019,0.909521,-0.0474668,0
-0.0870974,-0.0895374,0,1.28443,0.914162,-0.0529232,0
-0.0777789,-0.0981136,0,1.27749,0.919612,-0.0586621,0
-0.0663856,-0.106847,0,1.269,0.926379,-0.0643675,0
-0.0523234,-0.11551,0,1.25863,0.934388,-0.0703731,0
-0.0347993,-0.12365,0,1.24571,0.944582,-0.0756846,0
-0.012769,-0.130394,0,1.22957,0.956705,-0.0812353,0
0.015069,-0.134067,0,1.20987,0.972219,-0.0843264,0
0.0171929,0.13289,0,1.19807,0.963394,0.195312,0
-0.00775305,0.12931,0,1.22972,0.936815,0.177806,0
-0.0275643,0.122977,0,1.2535,0.919585,0.155916,0
-0.0433646,0.115387,0,1.2719,0.905338,0.141025,0
-0.0560696,0.107325,0,1.28514,0.896283,0.125273,0
-0.0663787,0.0991994,0,1.29548,0.88854,0.112792,0
-0.0748182,0.0912179,0,1.30324,0.88355,0.100705,0
-0.0817831,0.083478,0,1.3093,0.879244,0.0904142,0
-0.087571,0.0760174,0,1.31395,0.876508,0.0807048,0
-0.0924073,0.0688409,0,1.31756,0.874168,0.0720986,0
-0.0964638,0.0619347,0,1.32034,0.872768,0.0640215,0
-0.0998722,0.0552758,0,1.32245,0.871614,0.056668,0
-0.102735,0.0488373,0,1.32402,0.871063,0.0497394,0
-0.105131,0.0425904,0,1.32515,0.870672,0.0433051,0
-0.107123,0.0365062,0,1.3259,0.870704,0.0371946,0
-0.108759,0.0305563,0,1.32632,0.870841,0.0314287,0
-0.110074,0.0247128,0,1.32646,0.871309,0.0259012,0
-0.111096,0.0189487,0,1.32635,0.871839,0.0206135,0
-0.111842,0.0132377,0,1.326,0.872674,0.0154942,0
-0.112326,0.00755384,0,1.32543,0.873481,0.010534,0
-0.112552,0.0018715,0,1.32464,0.874699,0.00568722,0
-0.112521,-0.00383456,0,1.32365,0.875905,0.000933892,0
-0.112233,-0.00958923,0,1.32244,0.877297,-0.00375292,0
-0.111684,-0.0154184,0,1.32099,0.878898,-0.00839021,0
-0.110785,-0.0213477,0,1.31933,0.880632,-0.0130295,0
-0.109362,-0.0273546,0,1.31751,0.882433,-0.0177342,0
-0.107434,-0.0334185,0,1.31548,0.884314,-0.0225154,0
-0.105023,-0.0395705,0,1.31317,0.88641,-0.0273776,0
-0.102109,-0.045858,0,1.31049,0.888748,-0.0323655,0
-0.0986381,-0.052329,0,1.30738,0.891468,-0.0374844,0
-0.0945152,-0.0590256,0,1.30371,0.894584,-0.0427945,0
-0.089608,-0.0659752,0,1.29938,0.898286,-0.048268,0
-0.0837461,-0.0731959,0,1.29424,0.902579,-0.053988,0
-0.0767044,-0.0806873,0,1.28808,0.907775,-0.0598391,0
-0.0681837,-0.0884178,0,1.28066,0.91387,-0.0659621,0
-0.0577824,-0.0962937,0,1.27163,0.921404,-0.0720067,0
-0.0449625,-0.104112,0,1.26062,0.930302,-0.0782904,0
-0.0290052,-0.111472,0,1.24704,0.941519,-0.0837866,0
-0.00896309,-0.117597,0,1.23012,0.954835,-0.0892562,0
0.0163491,-0.120995,0,1.20974,0.971584,-0.0922659,0
0.0177565,0.121823,0,1.2049,0.953903,0.208299,0
-0.00490325,0.118356,0,1.23717,0.926515,0.18947,0
-0.0228992,0.112467,0,1.26165,0.908466,0.166456,0
-0.0372565,0.105484,0,1.28037,0.893584,0.15038,0
-0.0488073,0.0981011,0,1.29402,0.884089,0.133436,0
-0.0581862,0.090679,0,1.30458,0.875967,0.119903,0
-0.0658699,0.083399,0,1.31251,0.870759,0.106794,0
-0.0722164,0.0763459,0,1.31865,0.866305,0.0955758,0
-0.0774953,0.0695515,0,1.32334,0.863507,0.0850033,0
-0.0819109,0.0630181,0,1.32693,0.86116,0.0756015,0
-0.0856187,0.0567323,0,1.32965,0.859799,0.06679,0
-0.0887381,0.0506722,0,1.33168,0.858726,0.0587532,0
-0.0913615,0.0448128,0,1.33314,0.858281,0.0511913,0
-0.0935613,0.0391276,0,1.33414,0.858027,0.0441632,0
-0.0953936,0.0335902,0,1.33474,0.858211,0.0374976,0
-0.0969014,0.0281744,0,1.33501,0.858524,0.0312077,0
-0.0981178,0.0228549,0,1.33497,0.85918,0.0251857,0
-0.0990669,0.0176068,0,1.33468,0.859918,0.0194276,0
-0.0997656,0.0124063,0,1.33413,0.86097,0.0138602,0
-0.100225,0.00722949,0,1.33336,0.862002,0.00847088,0
-0.100448,0.00205318,0,1.33236,0.863479,0.0032112,0
-0.100437,-0.00314566,0,1.33114,0.864945,-0.00194021,0
-0.100192,-0.00838959,0,1.32969,0.866609,-0.00701141,0
-0.0997115,-0.0137022,0,1.32799,0.868502,-0.0120201,0
-0.098904,-0.0191067,0,1.32607,0.870539,-0.0170266,0
-0.0975903,-0.0245755,0,1.32401,0.872623,-0.0221121,0
-0.0957948,-0.030083,0,1.32175,0.87478,-0.027282,0
-0.0935486,-0.0356578,0,1.3192,0.87716,-0.0325389,0
-0.0908402,-0.0413456,0,1.31627,0.879805,-0.0379273,0
-0.0876217,-0.0471927,0,1.31287,0.882869,-0.043454,0
-0.0838099,-0.0532395,0,1.30889,0.886378,-0.0491779,0
-0.0792842,-0.0595117,0,1.3042,0.890532,-0.0550704,0
-0.0738905,-0.0660268,0,1.29864,0.895351,-0.0612084,0
-0.067425,-0.0727854,0,1.292,0.901164,-0.0674661,0
-0.0596165,-0.0797609,0,1.28403,0.907978,-0.073971,0
-0.0501009,-0.0868708,0,1.27437,0.916355,-0.0803448,0
-0.0383902,-0.0939356,0,1.26262,0.926234,-0.0868638,0
-0.0238319,-0.100599,0,1.24826,0.938548,-0.0924922,0
-0.00556494,-0.106171,0,1.23048,0.953128,-0.0977793,0
0.0174921,-0.109322,0,1.20934,0.971147,-0.100602,0
0.0182597,0.111942,0,1.21182,0.944011,0.22129,0
-0.00235878,0.108575,0,1.24483,0.915746,0.201253,0
-0.0187339,0.103084,0,1.27009,0.896782,0.177224,0
-0.0318028,0.0966419,0,1.28927,0.881209,0.159941,0
-0.0423232,0.0898657,0,1.30342,0.871168,0.141835,0
-0.0508714,0.0830715,0,1.31427,0.862624,0.1272,0
-0.0578803,0.0764179,0,1.32245,0.857143,0.113038,0
-0.0636747,0.0699781,0,1.32872,0.852516,0.100836,0
-0.0684992,0.0637783,0,1.33348,0.849626,0.0893527,0
-0.0725392,0.0578192,0,1.33709,0.847263,0.0790987,0
-0.0759357,0.0520872,0,1.33977,0.845932,0.0695018,0
-0.0787969,0.0465618,0,1.34173,0.844944,0.0607289,0
-0.0812069,0.0412195,0,1.34309,0.844609,0.0524852,0
-0.0832311,0.0360359,0,1.34396,0.844505,0.0448158,0
-0.0849206,0.0309867,0,1.34441,0.844856,0.0375514,0
-0.0863145,0.0260478,0,1.3445,0.845366,0.0306953,0
-0.0874426,0.021196,0,1.34428,0.846231,0.0241398,0
-0.0883269,0.0164087,0,1.34379,0.847201,0.0178747,0
-0.0889827,0.0116639,0,1.34303,0.848495,0.011825,0
-0.0894194,0.00693988,0,1.34203,0.849784,0.00597478,0
-0.0896409,0.00221539,0,1.34079,0.851549,0.000272627,0
-0.0896478,-0.00253056,0,1.33932,0.85331,-0.00530419,0
-0.0894419,-0.00731848,0,1.3376,0.855282,-0.0107845,0
-0.0890219,-0.0121699,0,1.33562,0.857502,-0.0161866,0
-0.0882959,-0.0171058,0,1.33341,0.85988,-0.0215815,0
-0.0870796,-0.0220942,0,1.33108,0.862279,-0.0270723,0
-0.0854029,-0.0271049,0,1.32856,0.864743,-0.0326572,0
-0.0833041,-0.0321644,0,1.32574,0.867435,-0.0383361,0
-0.0807784,-0.0373166,0,1.32253,0.870422,-0.0441517,0
-0.0777857,-0.0426067,0,1.31881,0.873866,-0.0501127,0
-0.0742515,-0.0480734,0,1.31446,0.877812,-0.0562744,0
-0.0700665,-0.0537407,0,1.30935,0.882468,-0.0626077,0
-0.0650908,-0.0596257,0,1.30331,0.887873,-0.0691791,0
-0.0591397,-0.0657302,0,1.29612,0.894371,-0.0758523,0
-0.0519673,-0.0720316,0,1.2875,0.901986,-0.0827315,0
-0.0432425,-0.0784575,0,1.27711,0.911291,-0.0894142,0
-0.0325221,-0.0848492,0,1.26454,0.922246,-0.0961136,0
-0.0192129,-0.0908907,0,1.24929,0.935737,-0.101799,0
-0.00253087,-0.0959689,0,1.23057,0.951644,-0.106789,0
0.0185127,-0.0989009,0,1.20863,0.970949,-0.109292,0
0.0187089,0.103119,0,1.21875,0.93381,0.234262,0
-8.69416e-05,0.0998426,0,1.25261,0.90459,0.213145,0
-0.0150149,0.0947052,0,1.27872,0.884608,0.188218,0
